Date,Job Title,Link,Company,Location,Job Type
04 Mai 2015,IT Coordinator,https://www.jobinfocamer.com/job/5478/it-coordinator-a-african-institute-for-mathematical-sciences,African Institute for Mathematical Sciences,Yaoundé,CDI
04 Mai 2015,IT Assistant/Network and System Support,https://www.jobinfocamer.com/job/5476/it-assistant-network-and-system-support-a-african-institute-for-mathematical-sciences,African Institute for Mathematical Sciences,Limbe,CDI
04 Mai 2015,IT System Manager,https://www.jobinfocamer.com/job/5474/it-system-manager-a-african-institute-for-mathematical-sciences,African Institute for Mathematical Sciences,Limbe,CDI
29 Avril 2015,STAGE PROFESSIONNEL EN INFORMATIQUE ET GENIE LOGICIEL,https://www.jobinfocamer.com/job/5450/stage-professionnel-en-informatique-et-genie-logiciel-a-wouri-technologies,Wouri Technologies,Douala,STAGE
29 Avril 2015,Stagiaire en Informatique,https://www.jobinfocamer.com/job/5445/stagiaire-en-informatique-a-entreprise-de-la-place,Entreprise de la place,Yaoundé,STAGE
27 Avril 2015,DEVELOPPEUR D APPLICATION WEB SENIOR,https://www.jobinfocamer.com/job/5421/developpeur-d-application-web-senior-a-secel,SECEL,Douala,CDI
27 Avril 2015,INGENIEUR SYSTEMES MICROSOFT,https://www.jobinfocamer.com/job/5420/ingenieur-systemes-microsoft--a-secel,SECEL,Douala,CDI
27 Avril 2015,Ingénieur Linux/Unix,https://www.jobinfocamer.com/job/5418/ingenieur-linux-unix-a-socitech-cameroun,SOCITECH CAMEROUN,,CDI
27 Avril 2015,Web Designers/Developers,https://www.jobinfocamer.com/job/5408/web-designers-developers-a-hr-systems-ltd,HR & SYSTEMS LTD,,CDI
16 Avril 2015,Développeur PHP / prestashop,https://www.jobinfocamer.com/job/5305/developpeur-php-prestashop-a-cleandev,CleanDev,Yaoundé,CDI
15 Avril 2015,Mobile App Developer Needed,https://www.jobinfocamer.com/job/5296/mobile-app-developer-needed-a-hr-systems-ltd,HR & SYSTEMS LTD,Douala,CDI
14 Avril 2015,Senior Web Developer,https://www.jobinfocamer.com/job/5287/senior-web-developer-a-vtc,VTC,Douala,CDI
13 Avril 2015,Cadre Supérieur,https://www.jobinfocamer.com/job/5275/cadre-superieur-a-okalla-ahanda-associes,OKALLA AHANDA & Associés,Yaoundé,CDI
08 Avril 2015,Stagiaire professionnel,https://www.jobinfocamer.com/job/5233/stagiaire-professionnel-a-etablissement-de-microfinance,Etablissement de Microfinance,Yaoundé,STAGE
01 Avril 2015,Infographe,https://www.jobinfocamer.com/job/5188/infographe-a-la-carterie-gt,La Carterie GT,Yaoundé,STAGE
31 Mars 2015,Informaticien,https://www.jobinfocamer.com/job/5177/informaticien-a-shooting-star,SHOOTING STAR,,CDI
31 Mars 2015,ASSISTANT INFORMATIQUE,https://www.jobinfocamer.com/job/5172/assistant-informatique-a-ohchr,OHCHR,Yaoundé,CDD
24 Mars 2015,Technico-Commercial plate forme téléphonique,https://www.jobinfocamer.com/job/5098/technico-commercial-plate-forme-telephonique-a-iplans-sa,iPLANS SA,,CDI
23 Mars 2015,Technicien ICT,https://www.jobinfocamer.com/job/5049/technicien-ict-a-cicr,CICR,Yaoundé,CDD
20 Mars 2015,Développeur Web Front End (H/F),https://www.jobinfocamer.com/job/5017/developpeur-web-front-end-h-f--a-aquafadas,Aquafadas,Montpellier,CDI
20 Mars 2015,Développeur SDK Android (H/F),https://www.jobinfocamer.com/job/4999/developpeur-sdk-android-h-f--a-aquafadas,Aquafadas,Montpellier,CDI
20 Mars 2015,Développeur Sénior PHP (H/F),https://www.jobinfocamer.com/job/4997/developpeur-senior-php-h-f--a-aquafadas,Aquafadas,Montpellier,CDI
20 Mars 2015,Technicien Support Anglophone (H/F),https://www.jobinfocamer.com/job/4990/technicien-support-anglophone-h-f--a-aquafadas,Aquafadas,Montpellier,CDI
19 Mars 2015,Ingénieurs des systèmes et applicatifs pour les plateformes de services d'accès,https://www.jobinfocamer.com/job/4986/ingenieurs-des-systemes-et-applicatifs-pour-les-plateformes-de-services-d-acces-a-camtel,CAMTEL,,CDI
19 Mars 2015,Ingénieurs développement mobile,https://www.jobinfocamer.com/job/4985/ingenieurs-developpement-mobile-a-camtel,CAMTEL,,CDI
19 Mars 2015,Ingénieurs VAS,https://www.jobinfocamer.com/job/4984/ingenieurs-vas-a-camtel,CAMTEL,,CDI
19 Mars 2015,Développeur OS X (H/F),https://www.jobinfocamer.com/job/4980/developpeur-os-x-h-f--a-aquafadas,Aquafadas,Montpellier,CDI
17 Mars 2015,INGENIEURS / MATHEMATICIENS,https://www.jobinfocamer.com/job/4962/ingenieurs-mathematiciens-a-entreprise-de-la-place,ENTREPRISE DE LA PLACE,Yaoundé,CDI
17 Mars 2015,TECHNICIEN SUPERIEUR EN MAINTENANCE INFORMATIQUE,https://www.jobinfocamer.com/job/4960/technicien-superieur-en-maintenance-informatique-a-entreprise-de-la-place,ENTREPRISE DE LA PLACE,Yaoundé,CDI
16 Mars 2015,Techniciens d'exploitation des Systèmes d'information,https://www.jobinfocamer.com/job/4865/techniciens-d-exploitation-des-systemes-d-information-a-camtel,CAMTEL,,CDI
16 Mars 2015,Ingénieurs développement de la facturation et support,https://www.jobinfocamer.com/job/4863/ingenieurs-developpement-de-la-facturation-et-support-a-camtel,CAMTEL,,CDI
16 Mars 2015,Ingénieurs réseaux,https://www.jobinfocamer.com/job/4861/ingenieurs-reseaux-a-camtel,CAMTEL,,CDI
16 Mars 2015,Ingénieurs sécurité des réseaux,https://www.jobinfocamer.com/job/4859/ingenieurs-securite-des-reseaux-a-camtel,CAMTEL,,CDI
16 Mars 2015,Ingénieurs intégration systèmes,https://www.jobinfocamer.com/job/4857/ingenieurs-integration-systemes-a-camtel,CAMTEL,,CDI
16 Mars 2015,Administrateurs systèmes,https://www.jobinfocamer.com/job/4854/administrateurs-systemes-a-camtel,CAMTEL,,CDI
15 Mars 2015,Techniciens génération et analyse cartographique de la couverture du réseau mobile,https://www.jobinfocamer.com/job/4790/techniciens-generation-et-analyse-cartographique-de-la-couverture-du-reseau-mobile-a-camtel,CAMTEL,,CDI
15 Mars 2015,Ingénieurs de cœur,https://www.jobinfocamer.com/job/4789/ingenieurs-de-c-ur-a-camtel,CAMTEL,,CDI
10 Mars 2015,INTEGRATEUR SOLUTIONS INFORMATIQUES- ERP,https://www.jobinfocamer.com/job/4653/integrateur-solutions-informatiques-erp-a-iplans-sa,iPLANS SA,Yaoundé,CDI
10 Mars 2015,Information Technology Intern,https://www.jobinfocamer.com/job/4639/information-technology-intern-a-u-s-embassy,U.S. Embassy,Yaoundé,STAGE
27 Février 2015,M&E Officer,https://www.jobinfocamer.com/job/4543/m-e-officer-a-helen-keller-international,Helen Keller International,Yaoundé,CDI
26 Février 2015,Technicien en Maintenance Informatique,https://www.jobinfocamer.com/job/4531/technicien-en-maintenance-informatique-a-entreprise-de-la-place,Entreprise de la place,Douala,CDI
24 Février 2015,Ingénieur d\'Affaires Grands Comptes,https://www.jobinfocamer.com/job/4514/ingenieur-d-affaires-grands-comptes-a-socitech-cameroun,SOCITECH CAMEROUN,Douala,CDI
24 Février 2015,Ingénieur Avant Vente,https://www.jobinfocamer.com/job/4513/ingenieur-avant-vente-a-socitech-cameroun,SOCITECH CAMEROUN,Douala,CDI
22 Février 2015,Développeur JEE expérimenté/Architecte Technique JEE,https://www.jobinfocamer.com/job/4503/developpeur-jee-experimente-architecte-technique-jee-a-leadware,LEADWARE,Douala,CDI
22 Février 2015,Ingénieur Développeur JAVA/JEE Web Expérimeté,https://www.jobinfocamer.com/job/4502/ingenieur-developpeur-java-jee-web-experimete-a-leadware,LEADWARE,Douala,CDI
20 Février 2015,INFOGRAPHISTE,https://www.jobinfocamer.com/job/4491/infographiste-a-oapi,OAPI,Yaoundé,CDI
19 Février 2015,RECRUTEMENT 02 DEVELOPPEURS(INFORMATIQUE),https://www.jobinfocamer.com/job/4483/recrutement-02-developpeurs-informatique--a-skysoft-technology,SKYSOFT TECHNOLOGY,Douala,CDI
14 Février 2015,Informaticien stagiaire,https://www.jobinfocamer.com/job/4448/informaticien-stagiaire-a-kanza-sarl,Kanza Sarl,Douala,STAGE
12 Février 2015,SUPERVISEURS,https://www.jobinfocamer.com/job/4432/superviseurs-a-entreprise-de-la-place,ENTREPRISE DE LA PLACE,Yaoundé,CDI
12 Février 2015,CHARGE DES OPERATIONS,https://www.jobinfocamer.com/job/4430/charge-des-operations-a-entreprise-de-la-place,ENTREPRISE DE LA PLACE,Yaoundé,CDI
12 Février 2015,Ingenieur Technico commercial,https://www.jobinfocamer.com/job/4426/ingenieur-technico-commercial-a-camtrack,CAMTRACK,Douala,CDI
12 Février 2015,Senior Information Technology Assistant,https://www.jobinfocamer.com/job/4425/senior-information-technology-assistant-a-unhcr,UNHCR,Maroua,CDD
12 Février 2015,Assistant Principal en Gestion des données,https://www.jobinfocamer.com/job/4424/assistant-principal-en-gestion-des-donnees-a-unhcr,UNHCR,Maroua,CDD
10 Février 2015,[Stage] Rédacteurs web,https://www.jobinfocamer.com/job/4403/-stage-redacteurs-web-a-entreprise-de-la-place,Entreprise de la place,Douala,STAGE
06 Février 2015,Stagiaires en Informatique,https://www.jobinfocamer.com/job/4386/stagiaires-en-informatique-a-biservices,BIServices,Yaoundé,STAGE
05 Février 2015,Web designer qualifié,https://www.jobinfocamer.com/job/4373/web-designer-qualifie-a-cleandev,CleanDev,Yaoundé,CDI
05 Février 2015,Analyste Programmeur,https://www.jobinfocamer.com/job/4368/analyste-programmeur-a-entreprise-de-la-place,Entreprise de la place,Yaoundé,CDI
02 Février 2015,Infographiste,https://www.jobinfocamer.com/job/4342/infographiste-a-mobicomt-ltd,MOBICOMT LTD,Douala,CDI
29 Janvier 2015,Formateurs et consultants expérimentés,https://www.jobinfocamer.com/job/4299/formateurs-et-consultants-experimentes-a-academie-de-l-excellence,Académie de l'Excellence,Douala,CDI
27 Janvier 2015,Enseignant / Formateur,https://www.jobinfocamer.com/job/4287/enseignant-formateur-a-biservices,BIServices,Yaoundé,CDI
26 Janvier 2015,Ingénieurs en TIC,https://www.jobinfocamer.com/job/4270/ingenieurs-en-tic-a-groupe-iccnet,Groupe ICCNET,Yaoundé,CDI
21 Janvier 2015,Développeurs Web Dashboard,https://www.jobinfocamer.com/job/4230/developpeurs-web-dashboard-a-interface-sa,INTERFACE SA,Douala,STAGE
21 Janvier 2015,Développeur BI,https://www.jobinfocamer.com/job/4229/developpeur-bi-a-interface-sa,INTERFACE SA,Douala,STAGE
19 Janvier 2015,IT Manager,https://www.jobinfocamer.com/job/4208/it-manager-a-sos,SOS,Yaoundé,CDI
19 Janvier 2015,Product Manager,https://www.jobinfocamer.com/job/4207/product-manager-a-sos,SOS,Yaoundé,CDI
19 Janvier 2015,OFFRE DE STAGE,https://www.jobinfocamer.com/job/4206/offre-de-stage-a-entreprise-de-la-place,Entreprise de la place,Douala,STAGE
15 Janvier 2015,Développeur Web Junior,https://www.jobinfocamer.com/job/4177/developpeur-web-junior--a-orbit-industries-ltd-,"Orbit Industries, LTD.",Douala,STAGE
12 Janvier 2015,Infographe numérique flasheur expérimenté,https://www.jobinfocamer.com/job/4160/infographe-numerique-flasheur-experimente-a-societe-de-communication,Société de Communication,Yaoundé,CDI
10 Janvier 2015,IT OFFICER,https://www.jobinfocamer.com/job/4145/it-officer-a-care-cameroun,CARE Cameroun,Yaoundé,CDI
10 Janvier 2015,Chargé de déploiement Maximo,https://www.jobinfocamer.com/job/4144/charge-de-deploiement-maximo-a-bollore-africa-logistics,Bolloré Africa Logistics,Douala,STAGE
09 Janvier 2015,Technicien maintenance informatique et électronique,https://www.jobinfocamer.com/job/4140/technicien-maintenance-informatique-et-electronique-a-dp,DP,Douala,CDI
08 Janvier 2015,Network Security Specialist,https://www.jobinfocamer.com/job/4134/network-security-specialist-a-r4d-international,R4D INTERNATIONAL,Yaoundé,CDI
06 Janvier 2015,Web Designer \& Integrator,https://www.jobinfocamer.com/job/4106/web-designer-integrator-a-axxentis,Axxentis,Yaoundé,CDD
06 Janvier 2015,Network \& Security Support Analyst,https://www.jobinfocamer.com/job/4104/network-security-support-analyst-a-axxentis,Axxentis,Yaoundé,CDD
06 Janvier 2015,Unified Communications Support Analyst,https://www.jobinfocamer.com/job/4103/unified-communications-support-analyst-a-axxentis,Axxentis,Yaoundé,CDD
06 Janvier 2015,System \& Virtualization Support Analyst,https://www.jobinfocamer.com/job/4102/system-virtualization-support-analyst-a-axxentis,Axxentis,Yaoundé,CDD
06 Janvier 2015,Axxentis Scholaris EPM/CL Integration \& Support Analyst,https://www.jobinfocamer.com/job/4099/axxentis-scholaris-epm-cl-integration-support-analyst-a-axxentis,Axxentis,Yaoundé,CDD
06 Janvier 2015,Axxentis Scholaris EPM/CL Application Developer,https://www.jobinfocamer.com/job/4098/axxentis-scholaris-epm-cl-application-developer-a-axxentis,Axxentis,Yaoundé,CDD
06 Janvier 2015,[Urgent] Graphiste Web,https://www.jobinfocamer.com/job/4090/-urgent-graphiste-web-a-entreprise-de-la-place,Entreprise de la place,Douala,CDI
02 Janvier 2015,Social Media Manager Gabon,https://www.jobinfocamer.com/job/4063/social-media-manager-gabon-a-africa-internet-group,Africa Internet Group,,CDI
30 Décembre 2014,Recrutement de 05 INFORMATICIENS à la POLICE,https://www.jobinfocamer.com/job/4039/recrutement-de-05-informaticiens-a-la-police-a-fonction-publique,Fonction Publique,Yaoundé,CDI
30 Décembre 2014,Web Content Administrator,https://www.jobinfocamer.com/job/4037/web-content-administrator-a-yoomee-africa,YooMee Africa,Douala,CDI
30 Décembre 2014,Business Development Officer,https://www.jobinfocamer.com/job/4036/business-development-officer-a-yoomee-africa,YooMee Africa,Douala,CDI
29 Décembre 2014,Web Designers/Developers,https://www.jobinfocamer.com/job/4031/web-designers-developers-a-hr-systems-ltd,HR & Systems Ltd,Douala,CDI
26 Décembre 2014,Informaticien Bilingue,https://www.jobinfocamer.com/job/4005/informaticien-bilingue-a-entreprise-de-la-place,Entreprise de la place,Yaoundé,CDI
24 Décembre 2014,DEVELOPPEURS PRESTASHOP,https://www.jobinfocamer.com/job/3994/developpeurs-prestashop-a-zen,ZEN,Douala,CDI
24 Décembre 2014,INFOGRAPHE - WEB DESIGNER,https://www.jobinfocamer.com/job/3993/infographe-web-designer-a-zen,ZEN,Douala,CDI
23 Décembre 2014,HEALTH INFORMATION ASSISTANT,https://www.jobinfocamer.com/job/3951/health-information-assistant-a-south-west-regional-fund-for-health-promotion,South West Regional Fund for Health Promotion,Buéa,CDI
18 Décembre 2014,"Infographiste,Web Designer",https://www.jobinfocamer.com/job/3920/infographiste-web-designer-a-lux-web-services,lux web services,Douala,STAGE
18 Décembre 2014,Information and Communication Technology Coordinator,https://www.jobinfocamer.com/job/3916/information-and-communication-technology-coordinator-a-acms,ACMS,Yaoundé,CDD
18 Décembre 2014,COORDONNATEUR DES TIC,https://www.jobinfocamer.com/job/3915/coordonnateur-des-tic-a-acms,ACMS,Yaoundé,CDD
17 Décembre 2014,STAGIAIRE PHOTOSHOP A JUMIA,https://www.jobinfocamer.com/job/3907/stagiaire-photoshop-a-jumia-a-africa-internet-group,Africa Internet Group,,STAGE
16 Décembre 2014,Chef de service exploitation,https://www.jobinfocamer.com/job/3900/chef-de-service-exploitation-a-groupe-beneficial,Groupe Beneficial,Douala,CDI
08 Décembre 2014,INFOGRAPHISTE,https://www.jobinfocamer.com/job/3842/infographiste-a-fashioneering-by-tf,Fashioneering by TF,Yaoundé,CDI
03 Décembre 2014,DEVELOPPEUR PHP,https://www.jobinfocamer.com/job/3814/developpeur-php-a-sobajoo-network,SOBAJOO NETWORK,Yaoundé,CDI
03 Décembre 2014,DEVELOPPEUR STAGIAIRE,https://www.jobinfocamer.com/job/3811/developpeur-stagiaire-a-bollore-africa-logistics,Bolloré Africa Logistics,Douala,STAGE
01 Décembre 2014,FORMATEURS EN LIGNE,https://www.jobinfocamer.com/job/3795/formateurs-en-ligne-a-ivedis,IVEDIS,Yaoundé,CDD
28 Novembre 2014,Développeur Web,https://www.jobinfocamer.com/job/3767/developpeur-web-a-b-c-digital,B&C Digital,Douala,CDI
11 Novembre 2014,Chef de projet web,https://www.jobinfocamer.com/job/3643/chef-de-projet-web-a-novazen,NOVAZEN,Yaoundé,CDI
10 Novembre 2014,SUPERVISEUR TECHNIQUE,https://www.jobinfocamer.com/job/3630/superviseur-technique-a-imagine-plus-ltd,IMAGINE PLUS LTD,Yaoundé,CDD
03 Novembre 2014,IT Support Assistant,https://www.jobinfocamer.com/job/3574/it-support-assistant-a-unesco,UNESCO,Yaoundé,CDD
02 Novembre 2014,INGENIEUR ETUDES,https://www.jobinfocamer.com/job/3564/ingenieur-etudes-a-mnt-consulting,MNT Consulting,Douala,CDI
31 Octobre 2014,DEVICE DEVELOPPEUR,https://www.jobinfocamer.com/job/3548/device-developpeur-a-mdr-space-ltd,MDR SPACE LTD,Yaoundé,CDI
31 Octobre 2014,DEVELOPPEUR DU WEB,https://www.jobinfocamer.com/job/3547/developpeur-du-web-a-mdr-space-ltd,MDR SPACE LTD,Yaoundé,CDI
31 Octobre 2014,DEVELOPPEUR SUR INTERNET QUALIFIE,https://www.jobinfocamer.com/job/3546/developpeur-sur-internet-qualifie-a-mdr-space-ltd,MDR SPACE LTD,Yaoundé,CDI
27 Octobre 2014,Responsable des Systèmes d'information,https://www.jobinfocamer.com/job/3521/responsable-des-systemes-d-information-a-centre-pasteur-du-cameroun,Centre Pasteur du Cameroun,Yaoundé,CDI
20 Octobre 2014,STAGIAIRE PHOTOSHOP,https://www.jobinfocamer.com/job/3458/stagiaire-photoshop-a-jumia-cameroun,Jumia Cameroun,Douala,STAGE
20 Octobre 2014,ANALYSTE APPLICATIF ET PROJETS,https://www.jobinfocamer.com/job/3455/analyste-applicatif-et-projets-a-bollore-africa-logistics,Bolloré Africa Logistics,Douala,CDI
14 Octobre 2014,Développeur et intégrateur prestashop,https://www.jobinfocamer.com/job/3389/developpeur-et-integrateur-prestashop-a-cleandev,CleanDev,Yaoundé,CDI
09 Octobre 2014,Graphiste / Designer / Dessinateur,https://www.jobinfocamer.com/job/3345/graphiste-designer-dessinateur-a-zukulu-sarl,zukulu sarl,Yaoundé,STAGE
04 Octobre 2014,GRAPHISTE FLASH DESIGNER,https://www.jobinfocamer.com/job/3312/graphiste-flash-designer-a-fashioneering-by-tf,Fashioneering by TF,"Douala, Yaoundé",CDI
04 Octobre 2014,WEBMASTER,https://www.jobinfocamer.com/job/3310/webmaster-a-fashioneering-by-tf,Fashioneering by TF,"Douala, Yaoundé",CDI
10 Septembre 2014,INFORMATICIEN CERTIFIE,https://www.jobinfocamer.com/job/3227/informaticien-certifie-a-paness,PANESS,Douala,CDI
03 Septembre 2014,Développeur Wordpress,https://www.jobinfocamer.com/job/3171/developpeur-wordpress-a-novazen,NOVAZEN,Yaoundé,CDI
03 Septembre 2014,Développeur Prestashop,https://www.jobinfocamer.com/job/3170/developpeur-prestashop-a-novazen,NOVAZEN,Yaoundé,CDI
01 Septembre 2014,Informaticien,https://www.jobinfocamer.com/job/3153/informaticien-a-fiduciaire-audit-conseil,FIDUCIAIRE AUDIT CONSEIL,Yaoundé,CDI
28 Août 2014,RECRUTEMENT DÉVELOPPEUR PHP5/SYMFONY2,https://www.jobinfocamer.com/job/3126/recrutement-developpeur-php5-symfony2-a-amla-cameroun,AMLA CAMEROUN,Yaoundé,CDI
27 Août 2014,[URGENT] Recherche Designer Web CDD,https://www.jobinfocamer.com/job/3120/-urgent-recherche-designer-web-cdd-a-towa-consulting,Towa Consulting,Douala,CDD
27 Août 2014,Informaticiens,https://www.jobinfocamer.com/job/3118/informaticiens-a-cemac,CEMAC,Bangui,CDD
27 Août 2014,IT OFFICER,https://www.jobinfocamer.com/job/3114/it-officer-a-global-health-systems-solutions,GLOBAL HEALTH SYSTEMS SOLUTIONS,Limbe,CDD
24 Août 2014,Informaticien - gestionnaire réseau,https://www.jobinfocamer.com/job/3089/informaticien-gestionnaire-reseau-a-ms-consulting,MS Consulting,,CDI
22 Août 2014,INFORMATICIEN PROGRAMMEUR,https://www.jobinfocamer.com/job/3060/informaticien-programmeur-a-entreprise-de-la-place,ENTREPRISE DE LA PLACE,Yaoundé,CDI
17 Août 2014,Informaticiens,https://www.jobinfocamer.com/job/3027/informaticiens-a-entreprise-de-la-place,Entreprise de la place,,CDI
14 Août 2014,Spécialiste en Suivi/Evaluation,https://www.jobinfocamer.com/job/3006/specialiste-en-suivi-evaluation-a-unfpa,UNFPA,Yaoundé,CDD
11 Août 2014,Informaticien,https://www.jobinfocamer.com/job/2997/informaticien-a-etablissement-financier,Etablissement Financier,,CDI
